Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Ethiopia,ETH,"Jul 14, 2020",80.56
Ethiopia,ETH,"Jul 15, 2020",80.56
Ethiopia,ETH,"Jul 16, 2020",80.56
Ethiopia,ETH,"Jul 17, 2020",80.56
Ethiopia,ETH,"Jul 18, 2020",80.56
Ethiopia,ETH,"Jul 19, 2020",80.56
Ethiopia,ETH,"Jul 20, 2020",80.56
Ethiopia,ETH,"Jul 21, 2020",80.56
Ethiopia,ETH,"Jul 22, 2020",80.56
Ethiopia,ETH,"Jul 23, 2020",80.56
Ethiopia,ETH,"Jul 24, 2020",80.56
Ethiopia,ETH,"Jul 25, 2020",80.56
Ethiopia,ETH,"Jul 26, 2020",80.56
Ethiopia,ETH,"Jul 27, 2020",80.56
Ethiopia,ETH,"Jul 28, 2020",80.56
Ethiopia,ETH,"Jul 29, 2020",80.56
Ethiopia,ETH,"Jul 30, 2020",80.56
Ethiopia,ETH,"Jul 31, 2020",80.56
Ethiopia,ETH,"Aug 1, 2020",80.56
Ethiopia,ETH,"Aug 2, 2020",80.56
Ethiopia,ETH,"Aug 3, 2020",80.56
Ethiopia,ETH,"Aug 4, 2020",80.56
Ethiopia,ETH,"Aug 5, 2020",80.56
Ethiopia,ETH,"Aug 6, 2020",80.56
Ethiopia,ETH,"Aug 7, 2020",80.56
Ethiopia,ETH,"Aug 8, 2020",80.56
Ethiopia,ETH,"Aug 9, 2020",80.56
Ethiopia,ETH,"Aug 10, 2020",80.56
Ethiopia,ETH,"Aug 11, 2020",80.56
Ethiopia,ETH,"Aug 12, 2020",80.56
Ethiopia,ETH,"Aug 13, 2020",80.56
Ethiopia,ETH,"Aug 14, 2020",80.56
Ethiopia,ETH,"Aug 15, 2020",80.56
Ethiopia,ETH,"Aug 16, 2020",80.56
Ethiopia,ETH,"Aug 17, 2020",80.56
Ethiopia,ETH,"Aug 18, 2020",80.56
Ethiopia,ETH,"Aug 19, 2020",80.56
Ethiopia,ETH,"Aug 20, 2020",80.56
Ethiopia,ETH,"Aug 21, 2020",80.56
Ethiopia,ETH,"Aug 22, 2020",80.56
Ethiopia,ETH,"Aug 23, 2020",80.56
Ethiopia,ETH,"Aug 24, 2020",80.56
Ethiopia,ETH,"Aug 25, 2020",80.56
Ethiopia,ETH,"Aug 26, 2020",80.56
Ethiopia,ETH,"Aug 27, 2020",80.56
Ethiopia,ETH,"Aug 28, 2020",80.56
Ethiopia,ETH,"Aug 29, 2020",80.56
Ethiopia,ETH,"Aug 30, 2020",80.56
Falkland Islands,FLK,"Jan 1, 2020",0
Falkland Islands,FLK,"Jan 2, 2020",0
Falkland Islands,FLK,"Jan 3, 2020",0
Falkland Islands,FLK,"Jan 4, 2020",0
Falkland Islands,FLK,"Jan 5, 2020",0
Falkland Islands,FLK,"Jan 6, 2020",0
Falkland Islands,FLK,"Jan 7, 2020",0
Falkland Islands,FLK,"Jan 8, 2020",0
Falkland Islands,FLK,"Jan 9, 2020",0
Falkland Islands,FLK,"Jan 10, 2020",0
Falkland Islands,FLK,"Jan 11, 2020",0
Falkland Islands,FLK,"Jan 12, 2020",0
Falkland Islands,FLK,"Jan 13, 2020",0
Falkland Islands,FLK,"Jan 14, 2020",0
Falkland Islands,FLK,"Jan 15, 2020",0
Falkland Islands,FLK,"Jan 16, 2020",0
Falkland Islands,FLK,"Jan 17, 2020",0
Falkland Islands,FLK,"Jan 18, 2020",0
Falkland Islands,FLK,"Jan 19, 2020",0
Falkland Islands,FLK,"Jan 20, 2020",0
Falkland Islands,FLK,"Jan 21, 2020",0
Falkland Islands,FLK,"Jan 22, 2020",0
Falkland Islands,FLK,"Jan 23, 2020",0
Falkland Islands,FLK,"Jan 24, 2020",0
Falkland Islands,FLK,"Jan 25, 2020",0
Falkland Islands,FLK,"Jan 26, 2020",0
Falkland Islands,FLK,"Jan 27, 2020",0
Falkland Islands,FLK,"Jan 28, 2020",0
Falkland Islands,FLK,"Jan 29, 2020",0
Falkland Islands,FLK,"Jan 30, 2020",0
Falkland Islands,FLK,"Jan 31, 2020",0
Falkland Islands,FLK,"Feb 1, 2020",0
Falkland Islands,FLK,"Feb 2, 2020",0
Falkland Islands,FLK,"Feb 3, 2020",0
Falkland Islands,FLK,"Feb 4, 2020",0
Falkland Islands,FLK,"Feb 5, 2020",0
Falkland Islands,FLK,"Feb 6, 2020",0
Falkland Islands,FLK,"Feb 7, 2020",0
Falkland Islands,FLK,"Feb 8, 2020",0
Falkland Islands,FLK,"Feb 9, 2020",0
Falkland Islands,FLK,"Feb 10, 2020",0
Falkland Islands,FLK,"Feb 11, 2020",0
Falkland Islands,FLK,"Feb 12, 2020",0
Falkland Islands,FLK,"Feb 13, 2020",0
Falkland Islands,FLK,"Feb 14, 2020",0
Falkland Islands,FLK,"Feb 15, 2020",0
Falkland Islands,FLK,"Feb 16, 2020",0
Falkland Islands,FLK,"Feb 17, 2020",0
Falkland Islands,FLK,"Feb 18, 2020",0
Falkland Islands,FLK,"Feb 19, 2020",0
Falkland Islands,FLK,"Feb 20, 2020",0
Falkland Islands,FLK,"Feb 21, 2020",0
Falkland Islands,FLK,"Feb 22, 2020",0
Falkland Islands,FLK,"Feb 23, 2020",0
Falkland Islands,FLK,"Feb 24, 2020",0
Falkland Islands,FLK,"Feb 25, 2020",0
Falkland Islands,FLK,"Feb 26, 2020",0
Falkland Islands,FLK,"Feb 27, 2020",0
Falkland Islands,FLK,"Feb 28, 2020",0
Falkland Islands,FLK,"Feb 29, 2020",0
Falkland Islands,FLK,"Mar 1, 2020",0
Falkland Islands,FLK,"Mar 2, 2020",0
Falkland Islands,FLK,"Mar 3, 2020",0
Falkland Islands,FLK,"Mar 4, 2020",0
Falkland Islands,FLK,"Mar 5, 2020",0
Falkland Islands,FLK,"Mar 6, 2020",0
Falkland Islands,FLK,"Mar 7, 2020",0
Falkland Islands,FLK,"Mar 8, 2020",0
Falkland Islands,FLK,"Mar 9, 2020",0
Falkland Islands,FLK,"Mar 10, 2020",0
Falkland Islands,FLK,"Mar 11, 2020",0
Falkland Islands,FLK,"Mar 12, 2020",0
Falkland Islands,FLK,"Mar 13, 2020",0
Falkland Islands,FLK,"Mar 14, 2020",0
Falkland Islands,FLK,"Mar 15, 2020",0
Falkland Islands,FLK,"Mar 16, 2020",11.11
Falkland Islands,FLK,"Mar 17, 2020",16.67
Falkland Islands,FLK,"Mar 18, 2020",16.67
Falkland Islands,FLK,"Mar 19, 2020",16.67
Falkland Islands,FLK,"Mar 20, 2020",16.67
Falkland Islands,FLK,"Mar 21, 2020",16.67
Falkland Islands,FLK,"Mar 22, 2020",16.67
Falkland Islands,FLK,"Mar 23, 2020",16.67
Falkland Islands,FLK,"Mar 24, 2020",16.67
Falkland Islands,FLK,"Mar 25, 2020",16.67
Falkland Islands,FLK,"Mar 26, 2020",68.52
Falkland Islands,FLK,"Mar 27, 2020",68.52
Falkland Islands,FLK,"Mar 28, 2020",68.52
Falkland Islands,FLK,"Mar 29, 2020",68.52
Falkland Islands,FLK,"Mar 30, 2020",68.52
Falkland Islands,FLK,"Mar 31, 2020",68.52
Falkland Islands,FLK,"Apr 1, 2020",68.52
Falkland Islands,FLK,"Apr 2, 2020",68.52
Falkland Islands,FLK,"Apr 3, 2020",68.52
Falkland Islands,FLK,"Apr 4, 2020",68.52
Falkland Islands,FLK,"Apr 5, 2020",68.52
Falkland Islands,FLK,"Apr 6, 2020",68.52
Falkland Islands,FLK,"Apr 7, 2020",76.85
Falkland Islands,FLK,"Apr 8, 2020",79.63
Falkland Islands,FLK,"Apr 9, 2020",79.63
Falkland Islands,FLK,"Apr 10, 2020",79.63
Falkland Islands,FLK,"Apr 11, 2020",79.63
Falkland Islands,FLK,"Apr 12, 2020",79.63
Falkland Islands,FLK,"Apr 13, 2020",79.63
Falkland Islands,FLK,"Apr 14, 2020",79.63
Falkland Islands,FLK,"Apr 15, 2020",79.63
Falkland Islands,FLK,"Apr 16, 2020",79.63
Falkland Islands,FLK,"Apr 17, 2020",79.63
Falkland Islands,FLK,"Apr 18, 2020",79.63
Falkland Islands,FLK,"Apr 19, 2020",79.63
Falkland Islands,FLK,"Apr 20, 2020",79.63
Falkland Islands,FLK,"Apr 21, 2020",79.63
Falkland Islands,FLK,"Apr 22, 2020",75.93
Falkland Islands,FLK,"Apr 23, 2020",75.93
Falkland Islands,FLK,"Apr 24, 2020",75.93
Falkland Islands,FLK,"Apr 25, 2020",75.93
Falkland Islands,FLK,"Apr 26, 2020",75.93
Falkland Islands,FLK,"Apr 27, 2020",75.93
Falkland Islands,FLK,"Apr 28, 2020",75.93
Falkland Islands,FLK,"Apr 29, 2020",75.93
Falkland Islands,FLK,"Apr 30, 2020",75.93
Falkland Islands,FLK,"May 1, 2020",75.93
Falkland Islands,FLK,"May 2, 2020",75.93
Falkland Islands,FLK,"May 3, 2020",75.93
Falkland Islands,FLK,"May 4, 2020",75.93
Falkland Islands,FLK,"May 5, 2020",75.93
Falkland Islands,FLK,"May 6, 2020",73.15
Falkland Islands,FLK,"May 7, 2020",73.15
Falkland Islands,FLK,"May 8, 2020",73.15
Falkland Islands,FLK,"May 9, 2020",73.15
Falkland Islands,FLK,"May 10, 2020",73.15
Falkland Islands,FLK,"May 11, 2020",54.63
Falkland Islands,FLK,"May 12, 2020",54.63
Falkland Islands,FLK,"May 13, 2020",54.63
Falkland Islands,FLK,"May 14, 2020",54.63
Falkland Islands,FLK,"May 15, 2020",54.63
Falkland Islands,FLK,"May 16, 2020",54.63
Falkland Islands,FLK,"May 17, 2020",54.63
Falkland Islands,FLK,"May 18, 2020",54.63
Falkland Islands,FLK,"May 19, 2020",54.63
Falkland Islands,FLK,"May 20, 2020",54.63
Falkland Islands,FLK,"May 21, 2020",54.63
Falkland Islands,FLK,"May 22, 2020",54.63
Falkland Islands,FLK,"May 23, 2020",54.63
Falkland Islands,FLK,"May 24, 2020",54.63
Falkland Islands,FLK,"May 25, 2020",54.63
Falkland Islands,FLK,"May 26, 2020",54.63
Falkland Islands,FLK,"May 27, 2020",54.63
Falkland Islands,FLK,"May 28, 2020",54.63
Falkland Islands,FLK,"May 29, 2020",54.63
Falkland Islands,FLK,"May 30, 2020",54.63
Falkland Islands,FLK,"May 31, 2020",54.63
Falkland Islands,FLK,"Jun 1, 2020",54.63
Falkland Islands,FLK,"Jun 2, 2020",54.63
Falkland Islands,FLK,"Jun 3, 2020",54.63
Falkland Islands,FLK,"Jun 4, 2020",54.63
Falkland Islands,FLK,"Jun 5, 2020",54.63
Falkland Islands,FLK,"Jun 6, 2020",54.63
Falkland Islands,FLK,"Jun 7, 2020",54.63
Falkland Islands,FLK,"Jun 8, 2020",54.63
Falkland Islands,FLK,"Jun 9, 2020",54.63
Falkland Islands,FLK,"Jun 10, 2020",54.63
Falkland Islands,FLK,"Jun 11, 2020",54.63
Falkland Islands,FLK,"Jun 12, 2020",54.63
Falkland Islands,FLK,"Jun 13, 2020",54.63
Falkland Islands,FLK,"Jun 14, 2020",54.63
Falkland Islands,FLK,"Jun 15, 2020",54.63
Falkland Islands,FLK,"Jun 16, 2020",36.11
Falkland Islands,FLK,"Jun 17, 2020",36.11
Falkland Islands,FLK,"Jun 18, 2020",36.11
Falkland Islands,FLK,"Jun 19, 2020",27.78
Falkland Islands,FLK,"Jun 20, 2020",27.78
Falkland Islands,FLK,"Jun 21, 2020",27.78
Falkland Islands,FLK,"Jun 22, 2020",27.78
Falkland Islands,FLK,"Jun 23, 2020",27.78
Falkland Islands,FLK,"Jun 24, 2020",27.78
Falkland Islands,FLK,"Jun 25, 2020",27.78
Falkland Islands,FLK,"Jun 26, 2020",27.78
Falkland Islands,FLK,"Jun 27, 2020",27.78
Falkland Islands,FLK,"Jun 28, 2020",27.78
Falkland Islands,FLK,"Jun 29, 2020",27.78
Falkland Islands,FLK,"Jun 30, 2020",27.78
Falkland Islands,FLK,"Jul 1, 2020",27.78
Falkland Islands,FLK,"Jul 2, 2020",27.78
Falkland Islands,FLK,"Jul 3, 2020",27.78
Falkland Islands,FLK,"Jul 4, 2020",27.78
Falkland Islands,FLK,"Jul 5, 2020",27.78
Falkland Islands,FLK,"Jul 6, 2020",27.78
Falkland Islands,FLK,"Jul 7, 2020",27.78
Falkland Islands,FLK,"Jul 8, 2020",27.78
Falkland Islands,FLK,"Jul 9, 2020",27.78
Falkland Islands,FLK,"Jul 10, 2020",27.78
Falkland Islands,FLK,"Jul 11, 2020",27.78
Falkland Islands,FLK,"Jul 12, 2020",27.78
Falkland Islands,FLK,"Jul 13, 2020",27.78
Falkland Islands,FLK,"Jul 14, 2020",27.78
Falkland Islands,FLK,"Jul 15, 2020",19.44
Falkland Islands,FLK,"Jul 16, 2020",19.44
Falkland Islands,FLK,"Jul 17, 2020",19.44
Falkland Islands,FLK,"Jul 18, 2020",19.44
Falkland Islands,FLK,"Jul 19, 2020",19.44
Falkland Islands,FLK,"Jul 20, 2020",19.44
Falkland Islands,FLK,"Jul 21, 2020",19.44
Falkland Islands,FLK,"Jul 22, 2020",19.44
Falkland Islands,FLK,"Jul 23, 2020",19.44
Falkland Islands,FLK,"Jul 24, 2020",19.44
Falkland Islands,FLK,"Jul 25, 2020",19.44
Falkland Islands,FLK,"Jul 26, 2020",19.44
Falkland Islands,FLK,"Jul 27, 2020",19.44
Falkland Islands,FLK,"Jul 28, 2020",19.44
Falkland Islands,FLK,"Jul 29, 2020",19.44
Falkland Islands,FLK,"Jul 30, 2020",19.44
Falkland Islands,FLK,"Jul 31, 2020",19.44
Falkland Islands,FLK,"Aug 1, 2020",19.44
Falkland Islands,FLK,"Aug 2, 2020",19.44
Falkland Islands,FLK,"Aug 3, 2020",19.44
Falkland Islands,FLK,"Aug 4, 2020",19.44
Falkland Islands,FLK,"Aug 5, 2020",19.44
Falkland Islands,FLK,"Aug 6, 2020",19.44
Falkland Islands,FLK,"Aug 7, 2020",19.44
Falkland Islands,FLK,"Aug 8, 2020",19.44
Falkland Islands,FLK,"Aug 9, 2020",19.44
Falkland Islands,FLK,"Aug 10, 2020",19.44
Falkland Islands,FLK,"Aug 11, 2020",19.44
Falkland Islands,FLK,"Aug 12, 2020",19.44
Falkland Islands,FLK,"Aug 13, 2020",19.44
Falkland Islands,FLK,"Aug 14, 2020",19.44
Falkland Islands,FLK,"Aug 15, 2020",19.44
Falkland Islands,FLK,"Aug 16, 2020",19.44
Falkland Islands,FLK,"Aug 17, 2020",19.44
Falkland Islands,FLK,"Aug 18, 2020",19.44
Falkland Islands,FLK,"Aug 19, 2020",19.44
Falkland Islands,FLK,"Aug 20, 2020",19.44
Falkland Islands,FLK,"Aug 21, 2020",19.44
Falkland Islands,FLK,"Aug 22, 2020",19.44
Falkland Islands,FLK,"Aug 23, 2020",19.44
Falkland Islands,FLK,"Aug 24, 2020",19.44
Falkland Islands,FLK,"Aug 25, 2020",19.44
Falkland Islands,FLK,"Aug 26, 2020",19.44
Falkland Islands,FLK,"Aug 27, 2020",19.44
Falkland Islands,FLK,"Aug 28, 2020",19.44
Falkland Islands,FLK,"Aug 29, 2020",19.44
Falkland Islands,FLK,"Aug 30, 2020",19.44
Falkland Islands,FLK,"Aug 31, 2020",19.44
Falkland Islands,FLK,"Sep 1, 2020",19.44
Fiji,FJI,"Jan 1, 2020",0
Fiji,FJI,"Jan 2, 2020",0
Fiji,FJI,"Jan 3, 2020",0
Fiji,FJI,"Jan 4, 2020",0
Fiji,FJI,"Jan 5, 2020",0
Fiji,FJI,"Jan 6, 2020",0
Fiji,FJI,"Jan 7, 2020",0
Fiji,FJI,"Jan 8, 2020",0
Fiji,FJI,"Jan 9, 2020",0
Fiji,FJI,"Jan 10, 2020",0
Fiji,FJI,"Jan 11, 2020",0
Fiji,FJI,"Jan 12, 2020",0
Fiji,FJI,"Jan 13, 2020",0
Fiji,FJI,"Jan 14, 2020",0
Fiji,FJI,"Jan 15, 2020",0
Fiji,FJI,"Jan 16, 2020",0
Fiji,FJI,"Jan 17, 2020",0
Fiji,FJI,"Jan 18, 2020",0
Fiji,FJI,"Jan 19, 2020",0
Fiji,FJI,"Jan 20, 2020",0
Fiji,FJI,"Jan 21, 2020",0
Fiji,FJI,"Jan 22, 2020",11.11
Fiji,FJI,"Jan 23, 2020",11.11
Fiji,FJI,"Jan 24, 2020",11.11
Fiji,FJI,"Jan 25, 2020",11.11
Fiji,FJI,"Jan 26, 2020",11.11
Fiji,FJI,"Jan 27, 2020",11.11
Fiji,FJI,"Jan 28, 2020",11.11
Fiji,FJI,"Jan 29, 2020",11.11
Fiji,FJI,"Jan 30, 2020",11.11
Fiji,FJI,"Jan 31, 2020",11.11
Fiji,FJI,"Feb 1, 2020",11.11
Fiji,FJI,"Feb 2, 2020",11.11
Fiji,FJI,"Feb 3, 2020",19.44
Fiji,FJI,"Feb 4, 2020",19.44
Fiji,FJI,"Feb 5, 2020",19.44
Fiji,FJI,"Feb 6, 2020",19.44
Fiji,FJI,"Feb 7, 2020",19.44
Fiji,FJI,"Feb 8, 2020",19.44
Fiji,FJI,"Feb 9, 2020",19.44
Fiji,FJI,"Feb 10, 2020",19.44
Fiji,FJI,"Feb 11, 2020",19.44
Fiji,FJI,"Feb 12, 2020",19.44
Fiji,FJI,"Feb 13, 2020",19.44
Fiji,FJI,"Feb 14, 2020",19.44
Fiji,FJI,"Feb 15, 2020",19.44
Fiji,FJI,"Feb 16, 2020",19.44
Fiji,FJI,"Feb 17, 2020",19.44
Fiji,FJI,"Feb 18, 2020",19.44
Fiji,FJI,"Feb 19, 2020",19.44
Fiji,FJI,"Feb 20, 2020",19.44
Fiji,FJI,"Feb 21, 2020",19.44
Fiji,FJI,"Feb 22, 2020",19.44
Fiji,FJI,"Feb 23, 2020",19.44
Fiji,FJI,"Feb 24, 2020",19.44
Fiji,FJI,"Feb 25, 2020",19.44
Fiji,FJI,"Feb 26, 2020",19.44
Fiji,FJI,"Feb 27, 2020",19.44
Fiji,FJI,"Feb 28, 2020",19.44
Fiji,FJI,"Feb 29, 2020",19.44
Fiji,FJI,"Mar 1, 2020",19.44
Fiji,FJI,"Mar 2, 2020",19.44
Fiji,FJI,"Mar 3, 2020",19.44
Fiji,FJI,"Mar 4, 2020",19.44
Fiji,FJI,"Mar 5, 2020",19.44
Fiji,FJI,"Mar 6, 2020",19.44
Fiji,FJI,"Mar 7, 2020",19.44
Fiji,FJI,"Mar 8, 2020",19.44
Fiji,FJI,"Mar 9, 2020",19.44
Fiji,FJI,"Mar 10, 2020",19.44
Fiji,FJI,"Mar 11, 2020",19.44
Fiji,FJI,"Mar 12, 2020",19.44
Fiji,FJI,"Mar 13, 2020",19.44
Fiji,FJI,"Mar 14, 2020",19.44
Fiji,FJI,"Mar 15, 2020",19.44
Fiji,FJI,"Mar 16, 2020",30.56
Fiji,FJI,"Mar 17, 2020",30.56
Fiji,FJI,"Mar 18, 2020",30.56
Fiji,FJI,"Mar 19, 2020",79.63
Fiji,FJI,"Mar 20, 2020",79.63
Fiji,FJI,"Mar 21, 2020",79.63
Fiji,FJI,"Mar 22, 2020",79.63
Fiji,FJI,"Mar 23, 2020",81.48
Fiji,FJI,"Mar 24, 2020",81.48
Fiji,FJI,"Mar 25, 2020",81.48
Fiji,FJI,"Mar 26, 2020",81.48
Fiji,FJI,"Mar 27, 2020",81.48
Fiji,FJI,"Mar 28, 2020",81.48
Fiji,FJI,"Mar 29, 2020",84.26
Fiji,FJI,"Mar 30, 2020",88.89
Fiji,FJI,"Mar 31, 2020",88.89
Fiji,FJI,"Apr 1, 2020",88.89
Fiji,FJI,"Apr 2, 2020",88.89
Fiji,FJI,"Apr 3, 2020",88.89
Fiji,FJI,"Apr 4, 2020",88.89
Fiji,FJI,"Apr 5, 2020",88.89
Fiji,FJI,"Apr 6, 2020",88.89
Fiji,FJI,"Apr 7, 2020",88.89
Fiji,FJI,"Apr 8, 2020",88.89
Fiji,FJI,"Apr 9, 2020",88.89
Fiji,FJI,"Apr 10, 2020",88.89
Fiji,FJI,"Apr 11, 2020",88.89
Fiji,FJI,"Apr 12, 2020",88.89
Fiji,FJI,"Apr 13, 2020",88.89
Fiji,FJI,"Apr 14, 2020",88.89
Fiji,FJI,"Apr 15, 2020",88.89
Fiji,FJI,"Apr 16, 2020",88.89
Fiji,FJI,"Apr 17, 2020",88.89
Fiji,FJI,"Apr 18, 2020",88.89
Fiji,FJI,"Apr 19, 2020",88.89
Fiji,FJI,"Apr 20, 2020",88.89
Fiji,FJI,"Apr 21, 2020",88.89
Fiji,FJI,"Apr 22, 2020",88.89
Fiji,FJI,"Apr 23, 2020",88.89
Fiji,FJI,"Apr 24, 2020",88.89
Fiji,FJI,"Apr 25, 2020",88.89
Fiji,FJI,"Apr 26, 2020",88.89
Fiji,FJI,"Apr 27, 2020",88.89
Fiji,FJI,"Apr 28, 2020",88.89
Fiji,FJI,"Apr 29, 2020",88.89
Fiji,FJI,"Apr 30, 2020",88.89
Fiji,FJI,"May 1, 2020",88.89
Fiji,FJI,"May 2, 2020",88.89
Fiji,FJI,"May 3, 2020",88.89
Fiji,FJI,"May 4, 2020",88.89
Fiji,FJI,"May 5, 2020",88.89
Fiji,FJI,"May 6, 2020",88.89
Fiji,FJI,"May 7, 2020",88.89
Fiji,FJI,"May 8, 2020",88.89
Fiji,FJI,"May 9, 2020",88.89
Fiji,FJI,"May 10, 2020",88.89
Fiji,FJI,"May 11, 2020",88.89
Fiji,FJI,"May 12, 2020",88.89
Fiji,FJI,"May 13, 2020",88.89
Fiji,FJI,"May 14, 2020",88.89
Fiji,FJI,"May 15, 2020",78.7
Fiji,FJI,"May 16, 2020",78.7
Fiji,FJI,"May 17, 2020",78.7
Fiji,FJI,"May 18, 2020",78.7
Fiji,FJI,"May 19, 2020",78.7
Fiji,FJI,"May 20, 2020",78.7
Fiji,FJI,"May 21, 2020",78.7
Fiji,FJI,"May 22, 2020",78.7
Fiji,FJI,"May 23, 2020",78.7
Fiji,FJI,"May 24, 2020",78.7
Fiji,FJI,"May 25, 2020",78.7
Fiji,FJI,"May 26, 2020",78.7
Fiji,FJI,"May 27, 2020",78.7
Fiji,FJI,"May 28, 2020",78.7
Fiji,FJI,"May 29, 2020",78.7
Fiji,FJI,"May 30, 2020",78.7
Fiji,FJI,"May 31, 2020",78.7
Fiji,FJI,"Jun 1, 2020",78.7
Fiji,FJI,"Jun 2, 2020",78.7
Fiji,FJI,"Jun 3, 2020",78.7
Fiji,FJI,"Jun 4, 2020",78.7
Fiji,FJI,"Jun 5, 2020",78.7
Fiji,FJI,"Jun 6, 2020",78.7
Fiji,FJI,"Jun 7, 2020",78.7
Fiji,FJI,"Jun 8, 2020",78.7
Fiji,FJI,"Jun 9, 2020",78.7
Fiji,FJI,"Jun 10, 2020",78.7
Fiji,FJI,"Jun 11, 2020",78.7
Fiji,FJI,"Jun 12, 2020",78.7
Fiji,FJI,"Jun 13, 2020",78.7
Fiji,FJI,"Jun 14, 2020",78.7
Fiji,FJI,"Jun 15, 2020",78.7
Fiji,FJI,"Jun 16, 2020",78.7
Fiji,FJI,"Jun 17, 2020",78.7
Fiji,FJI,"Jun 18, 2020",78.7
Fiji,FJI,"Jun 19, 2020",78.7
Fiji,FJI,"Jun 20, 2020",78.7
Fiji,FJI,"Jun 21, 2020",73.15
Fiji,FJI,"Jun 22, 2020",62.04
Fiji,FJI,"Jun 23, 2020",62.04
Fiji,FJI,"Jun 24, 2020",62.04
Fiji,FJI,"Jun 25, 2020",62.04
Fiji,FJI,"Jun 26, 2020",62.04
Fiji,FJI,"Jun 27, 2020",62.04
Fiji,FJI,"Jun 28, 2020",62.04
Fiji,FJI,"Jun 29, 2020",62.04
Fiji,FJI,"Jun 30, 2020",58.33
Fiji,FJI,"Jul 1, 2020",58.33
Fiji,FJI,"Jul 2, 2020",58.33
Fiji,FJI,"Jul 3, 2020",58.33
Fiji,FJI,"Jul 4, 2020",58.33
Fiji,FJI,"Jul 5, 2020",58.33
Fiji,FJI,"Jul 6, 2020",50.93
Fiji,FJI,"Jul 7, 2020",50.93
Fiji,FJI,"Jul 8, 2020",50.93
Fiji,FJI,"Jul 9, 2020",50.93
Fiji,FJI,"Jul 10, 2020",50.93
Fiji,FJI,"Jul 11, 2020",50.93
Fiji,FJI,"Jul 12, 2020",50.93
Fiji,FJI,"Jul 13, 2020",50.93
Fiji,FJI,"Jul 14, 2020",50.93
Fiji,FJI,"Jul 15, 2020",50.93
Fiji,FJI,"Jul 16, 2020",50.93
Fiji,FJI,"Jul 17, 2020",48.15
Fiji,FJI,"Jul 18, 2020",48.15
Fiji,FJI,"Jul 19, 2020",48.15
Fiji,FJI,"Jul 20, 2020",48.15
Fiji,FJI,"Jul 21, 2020",48.15
Fiji,FJI,"Jul 22, 2020",48.15
Fiji,FJI,"Jul 23, 2020",48.15
Fiji,FJI,"Jul 24, 2020",48.15
Fiji,FJI,"Jul 25, 2020",48.15
Fiji,FJI,"Jul 26, 2020",48.15
Fiji,FJI,"Jul 27, 2020",48.15
Fiji,FJI,"Jul 28, 2020",50.93
Fiji,FJI,"Jul 29, 2020",50.93
Fiji,FJI,"Jul 30, 2020",50.93
Fiji,FJI,"Jul 31, 2020",50.93
Fiji,FJI,"Aug 1, 2020",50.93
Fiji,FJI,"Aug 2, 2020",50.93
Fiji,FJI,"Aug 3, 2020",50.93
Fiji,FJI,"Aug 4, 2020",50.93
Fiji,FJI,"Aug 5, 2020",50.93
Fiji,FJI,"Aug 6, 2020",50.93
Fiji,FJI,"Aug 7, 2020",50.93
Fiji,FJI,"Aug 8, 2020",50.93
Fiji,FJI,"Aug 9, 2020",50.93
Fiji,FJI,"Aug 10, 2020",50.93
Fiji,FJI,"Aug 11, 2020",50.93
Fiji,FJI,"Aug 12, 2020",50.93
Fiji,FJI,"Aug 13, 2020",50.93
Fiji,FJI,"Aug 14, 2020",50.93
Fiji,FJI,"Aug 15, 2020",50.93
Fiji,FJI,"Aug 16, 2020",50.93
Fiji,FJI,"Aug 17, 2020",50.93
Fiji,FJI,"Aug 18, 2020",50.93
Fiji,FJI,"Aug 19, 2020",50.93
Fiji,FJI,"Aug 20, 2020",50.93
Fiji,FJI,"Aug 21, 2020",50.93
Fiji,FJI,"Aug 22, 2020",50.93
Fiji,FJI,"Aug 23, 2020",50.93
Fiji,FJI,"Aug 24, 2020",50.93
Fiji,FJI,"Aug 25, 2020",48.15
Fiji,FJI,"Aug 26, 2020",48.15
Fiji,FJI,"Aug 27, 2020",48.15
Fiji,FJI,"Aug 28, 2020",48.15
Fiji,FJI,"Aug 29, 2020",48.15
Fiji,FJI,"Aug 30, 2020",48.15
Fiji,FJI,"Aug 31, 2020",48.15
Finland,FIN,"Jan 1, 2020",0
Finland,FIN,"Jan 2, 2020",0
Finland,FIN,"Jan 3, 2020",0
Finland,FIN,"Jan 4, 2020",0
Finland,FIN,"Jan 5, 2020",0
Finland,FIN,"Jan 6, 2020",0
Finland,FIN,"Jan 7, 2020",0
Finland,FIN,"Jan 8, 2020",0
Finland,FIN,"Jan 9, 2020",0
Finland,FIN,"Jan 10, 2020",0
Finland,FIN,"Jan 11, 2020",0
Finland,FIN,"Jan 12, 2020",0
Finland,FIN,"Jan 13, 2020",0
Finland,FIN,"Jan 14, 2020",0
Finland,FIN,"Jan 15, 2020",0
Finland,FIN,"Jan 16, 2020",0
Finland,FIN,"Jan 17, 2020",0
Finland,FIN,"Jan 18, 2020",0
Finland,FIN,"Jan 19, 2020",0
Finland,FIN,"Jan 20, 2020",0
Finland,FIN,"Jan 21, 2020",0
Finland,FIN,"Jan 22, 2020",0
Finland,FIN,"Jan 23, 2020",0
Finland,FIN,"Jan 24, 2020",0
Finland,FIN,"Jan 25, 2020",0
Finland,FIN,"Jan 26, 2020",0
